year,capex,other_capex,capex_total,energy_mwh,revenue_market,cfd_payment,capacity_rev,balancing_rev,fuel,co2,co2_t,vom,start,cycling,fund,fom,sustaining,property_tax,licence_fee,fixed_other,staff_cost,revenue,opex,ebitda,depreciation_tax,decommissioning,ebit_tax,debt_draw,interest,principal,debt_service,taxable_income,cit,fcf_pretax,fcf_posttax,equity_cf,dscr,local_property_tax_host,local_property_tax_neighbours,local_cit_gmina,local_cit_powiat,local_cit_wojewodztwo,pit_paid_staff,local_pit_gmina,local_pit_powiat,local_pit_wojewodztwo,local_total,state_cit,state_fund_contribution,state_eua_revenue,cfd_cost_to_state,operating
2041,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,683.4225,0.0,215.05914917226562,0.0,0.0,0.0,0.0,215.05914917226562,40.861238342730466,898.4816491722656,857.6204108295352,857.6204108295352,,6.384,6.384,3.44094638675625,3.6560055359285157,4.946360430962109,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,25.775628887511413,40.861238342730466,41.98482288000001,0.0,0.0,True
2042,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,419.72249999999985,0.0,443.9442313912598,0.0,0.0,0.0,0.0,443.9442313912598,84.34940396433936,863.6667313912596,779.3173274269203,779.3173274269203,,6.384,6.384,7.103107702260157,7.547051933651417,10.210717321998976,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,38.59319349177509,84.34940396433936,40.604499936,0.0,0.0,True
2043,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,375.77250000000004,0.0,487.8942313912596,0.0,0.0,0.0,0.0,487.8942313912596,92.69990396433933,863.6667313912596,770.9668274269203,770.9668274269203,,6.384,6.384,7.8063077022601535,8.294201933651413,11.22156732199897,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,41.05439349177507,92.69990396433933,40.604499936,0.0,0.0,True
2044,0.0,0.0,0.0,2279088.0,1101.6920085847603,0.0,0.0,0.0,52.419024000000014,0.0,0.0,18.232704,0.0,0.0,39.10915008,114.0,33.7041,12.768,5.508460042923802,0.0,24.0,1101.6920085847603,275.74143812292385,825.9505704618364,375.7725,0.0,450.1780704618364,0.0,0.0,0.0,0.0,450.1780704618364,85.53383338774891,825.9505704618364,740.4167370740875,740.4167370740875,,6.384,6.384,7.202849127389382,7.65302719785122,10.354095620622237,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,38.94228847972738,85.53383338774891,39.10915008,0.0,0.0,True
2045,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,287.8725,0.0,575.7942313912597,0.0,0.0,0.0,0.0,575.7942313912597,109.40090396433935,863.6667313912596,754.2658274269203,754.2658274269203,,6.384,6.384,9.212707702260156,9.788501933651416,13.243267321998973,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,45.976793491775084,109.40090396433935,40.604499936,0.0,0.0,True
2046,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,287.8725,0.0,575.7942313912597,0.0,0.0,0.0,0.0,575.7942313912597,109.40090396433935,863.6667313912596,754.2658274269203,754.2658274269203,,6.384,6.384,9.212707702260156,9.788501933651416,13.243267321998973,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,45.976793491775084,109.40090396433935,40.604499936,0.0,0.0,True
2047,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,287.8725,0.0,610.6091491722657,0.0,0.0,0.0,0.0,610.6091491722657,116.01573834273049,898.4816491722656,782.4659108295351,782.4659108295351,,6.384,6.384,9.769746386756252,10.380355535928517,14.04401043096211,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,47.92642888751142,116.01573834273049,41.98482288000001,0.0,0.0,True
2048,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,287.8725,0.0,575.7942313912597,0.0,0.0,0.0,0.0,575.7942313912597,109.40090396433935,863.6667313912596,754.2658274269203,754.2658274269203,,6.384,6.384,9.212707702260156,9.788501933651416,13.243267321998973,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,45.976793491775084,109.40090396433935,40.604499936,0.0,0.0,True
2049,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,156.02249999999978,0.0,707.6442313912598,0.0,0.0,0.0,0.0,707.6442313912598,134.45240396433937,863.6667313912596,729.2143274269202,729.2143274269202,,6.384,6.384,11.322307702260158,12.029951933651418,16.275817321998975,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,53.36039349177509,134.45240396433937,40.604499936,0.0,0.0,True
2050,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,103.2825,0.0,795.1991491722656,0.0,0.0,0.0,0.0,795.1991491722656,151.08783834273046,898.4816491722656,747.3938108295351,747.3938108295351,,6.384,6.384,12.72318638675625,13.518385535928516,18.289580430962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,58.263468887511415,151.08783834273046,41.98482288000001,0.0,0.0,True
