year,capex,other_capex,capex_total,energy_mwh,revenue_market,cfd_payment,capacity_rev,balancing_rev,fuel,co2,co2_t,vom,start,cycling,fund,fom,sustaining,property_tax,licence_fee,fixed_other,staff_cost,revenue,opex,ebitda,depreciation_tax,decommissioning,ebit_tax,debt_draw,interest,principal,debt_service,taxable_income,cit,fcf_pretax,fcf_posttax,equity_cf,dscr,local_property_tax_host,local_property_tax_neighbours,local_cit_gmina,local_cit_powiat,local_cit_wojewodztwo,pit_paid_staff,local_pit_gmina,local_pit_powiat,local_pit_wojewodztwo,local_total,state_cit,state_fund_contribution,state_eua_revenue,cfd_cost_to_state,operating
2030,97.2,12.6,109.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.8,-109.8,-109.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.117423432,0.033549551999999996,0.0,0.15097298399999998,0.0,0.0,0.0,0.0,False
2031,97.2,12.6,109.8,83043.79200000002,47.47893721533594,0.0,0.0,0.72,20.27642118857143,13.248281728852703,37239.62472000088,2.0760948000000004,0.5387083199999971,0.0,0.0,3.96,0.0,0.46656,0.2409946860766797,2.52,6.0,48.19893721533594,43.32706072350082,4.871876491835117,14.823000000000002,0.0,-9.951123508164885,0.0,0.0,0.0,0.0,-9.951123508164885,0.0,-104.92812350816487,-104.92812350816487,-104.92812350816487,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.2979104837928287,0.08511728108366534,0.009024352589641432,0.8586121174661354,0.0,0.0,13.248281728852703,0.0,True
2032,0.0,0.0,0.0,75865.68000000001,43.79092193063332,0.0,0.0,0.72,18.521800817142857,12.398456832511107,34030.68956571513,1.8966420000000002,0.516636719999999,0.0,0.0,3.96,0.0,0.46656,0.2225546096531666,2.52,6.0,44.510921930633316,40.502650979307134,4.008270951326182,14.823000000000002,0.0,-10.81472904867382,0.0,0.0,0.0,0.0,-10.81472904867382,0.0,4.008270951326182,4.008270951326182,4.008270951326182,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,12.398456832511107,0.0,True
2033,0.0,0.0,0.0,68379.55200000001,39.97356367297115,0.0,0.0,0.72,16.70238654857143,11.439973427255767,30676.703417143406,1.7094888000000001,0.4838777999999996,0.0,0.0,3.96,0.0,0.46656,0.20346781836485575,2.52,6.0,40.69356367297115,37.48575439419206,3.207809278779095,14.823000000000002,0.0,-11.615190721220907,0.0,0.0,0.0,0.0,-11.615190721220907,0.0,3.207809278779095,3.207809278779095,3.207809278779095,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,11.439973427255767,0.0,True
2034,0.0,0.0,0.0,61556.32800000001,36.44832496819907,0.0,0.0,0.72,15.032622565714286,10.538200832817052,27620.831794286223,1.5389082,0.44720531999999985,0.0,0.0,3.96,0.0,0.46656,0.18584162484099534,2.52,6.0,37.168324968199066,34.68933854337234,2.4789864248267293,14.823000000000002,0.0,-12.344013575173273,0.0,0.0,0.0,0.0,-12.344013575173273,0.0,2.4789864248267293,2.4789864248267293,2.4789864248267293,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,10.538200832817052,0.0,True
2035,0.0,0.0,0.0,55503.14400000001,33.2466093064888,0.0,0.0,0.72,13.528362445714286,9.716889492110777,24905.028754286177,1.3875786,0.41034275999999936,0.0,0.0,3.96,0.0,0.46656,0.169833046532444,2.52,6.0,33.9666093064888,32.15956634435751,1.8070429621312911,14.823000000000002,0.0,-13.015957037868711,0.0,0.0,0.0,0.0,-13.015957037868711,0.0,1.8070429621312911,1.8070429621312911,1.8070429621312911,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,9.716889492110777,0.0,True
2036,0.0,0.0,0.0,54103.68000000001,32.410112441578825,0.0,0.0,0.72,13.192923668571428,9.471989214101006,24279.94769142903,1.3525920000000002,0.4066588799999994,0.0,0.0,3.96,0.0,0.46656,0.16565056220789412,2.52,6.0,33.130112441578824,31.536374324880327,1.5937381166984963,14.823000000000002,0.0,-13.229261883301506,0.0,0.0,0.0,0.0,-13.229261883301506,0.0,1.5937381166984963,1.5937381166984963,1.5937381166984963,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,9.471989214101006,0.0,True
2037,0.0,0.0,0.0,52637.25600000001,31.538676782809294,0.0,0.0,0.72,12.83466906857143,9.215367213383075,23623.573028571882,1.3159314,0.39930299999999946,0.0,0.0,3.96,0.0,0.46656,0.1612933839140465,2.52,6.0,32.258676782809296,30.873124065868552,1.3855527169407438,14.823000000000002,0.0,-13.437447283059258,0.0,0.0,0.0,0.0,-13.437447283059258,0.0,1.3855527169407438,1.3855527169407438,1.3855527169407438,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,9.215367213383075,0.0,True
2038,0.0,0.0,0.0,51565.89600000001,30.838965526675732,0.0,0.0,0.72,12.567870668571427,9.027819650052516,23142.373748571874,1.2891474,0.3901190399999995,0.0,0.0,3.96,0.0,0.46656,0.15779482763337865,2.52,6.0,31.55896552667573,30.379311586257323,1.179653940418408,14.823000000000002,0.0,-13.643346059581594,0.0,0.0,0.0,0.0,-13.643346059581594,0.0,1.179653940418408,1.179653940418408,1.179653940418408,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,9.027819650052516,0.0,True
2039,0.0,0.0,0.0,49965.55200000001,29.899961069538982,0.0,0.0,0.72,12.163312165714286,8.747754203918264,22425.57836571472,1.2491388000000003,0.38087171999999997,0.0,0.0,3.96,0.0,0.46656,0.1530998053476949,2.52,6.0,30.61996106953898,29.640736694980244,0.9792243745587363,14.823000000000002,0.0,-13.843775625441266,0.0,0.0,0.0,0.0,-13.843775625441266,0.0,0.9792243745587363,0.9792243745587363,0.9792243745587363,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,8.747754203918264,0.0,True
2040,0.0,0.0,0.0,48820.53600000001,29.193480760857646,0.0,0.0,0.72,11.89204764,8.547229019017955,21912.775988571855,1.2205134000000002,0.3754072800000002,0.0,0.0,3.96,0.0,0.46656,0.14956740380428823,2.52,6.0,29.913480760857645,29.131324742822247,0.7821560180353977,14.822999999999999,0.0,-14.040843981964601,0.0,0.0,0.0,0.0,-14.040843981964601,0.0,0.7821560180353977,0.7821560180353977,0.7821560180353977,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,8.547229019017955,0.0,True
2041,0.0,0.0,0.0,47682.21600000001,28.579465163671454,0.0,0.0,0.72,11.61100908,8.347959732979234,21402.449588571482,1.1920554,0.36807516000000046,0.0,0.0,3.96,0.0,0.46656,0.14649732581835725,2.52,6.0,29.299465163671453,28.612156698797595,0.6873084648738583,11.529000000000002,0.0,-10.841691535126143,0.0,0.0,0.0,0.0,-10.841691535126143,0.0,0.6873084648738583,0.6873084648738583,0.6873084648738583,,0.46656,0.0,0.0,0.0,0.0,0.3716772908366533,0.18048705179282867,0.05156772908366534,0.009024352589641432,0.7076391334661354,0.0,0.0,8.347959732979234,0.0,True
