year,capex,other_capex,capex_total,energy_mwh,revenue_market,cfd_payment,capacity_rev,balancing_rev,fuel,co2,co2_t,vom,start,cycling,fund,fom,sustaining,property_tax,licence_fee,fixed_other,staff_cost,revenue,opex,ebitda,depreciation_tax,decommissioning,ebit_tax,debt_draw,interest,principal,debt_service,taxable_income,cit,fcf_pretax,fcf_posttax,equity_cf,dscr,local_property_tax_host,local_property_tax_neighbours,local_cit_gmina,local_cit_powiat,local_cit_wojewodztwo,pit_paid_staff,local_pit_gmina,local_pit_powiat,local_pit_wojewodztwo,local_total,state_cit,state_fund_contribution,state_eua_revenue,cfd_cost_to_state,operating
2043,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,782.325,0.0,-220.27800566946667,0.0,0.0,0.0,0.0,-220.27800566946667,0.0,562.0469943305334,562.0469943305334,562.0469943305334,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,82.59299999999999,0.0,0.0,True
2044,0.0,0.0,0.0,2325600.0,1124.1755189640412,0.0,112.59599999999999,0.0,93.024,0.0,0.0,34.884,0.0,0.0,81.396,246.0,94.60799999999999,132.0,6.183857594820206,0.0,95.0,1236.7715189640412,688.0958575948201,548.6756613692211,782.325,0.0,-233.64933863077897,0.0,0.0,0.0,0.0,-233.64933863077897,0.0,548.6756613692211,548.6756613692211,548.6756613692211,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,81.396,0.0,0.0,True
2045,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,599.325,0.0,-37.278005669466665,0.0,0.0,0.0,0.0,-37.278005669466665,0.0,562.0469943305334,562.0469943305334,562.0469943305334,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,82.59299999999999,0.0,0.0,True
2046,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,599.325,0.0,-37.278005669466665,0.0,0.0,0.0,0.0,-37.278005669466665,0.0,562.0469943305334,562.0469943305334,562.0469943305334,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,82.59299999999999,0.0,0.0,True
2047,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,112.59599999999999,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.597157417968751,0.0,95.0,1319.4314835937503,703.8991574179687,615.5323261757816,599.325,0.0,16.20732617578153,0.0,0.0,0.0,0.0,0.0,0.0,615.5323261757816,615.5323261757816,615.5323261757816,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,87.381,0.0,0.0,True
2048,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,599.325,0.0,-37.278005669466665,0.0,0.0,0.0,0.0,-37.278005669466665,0.0,562.0469943305334,562.0469943305334,562.0469943305334,,66.0,66.0,0.0,0.0,0.0,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,135.81708627988047,0.0,82.59299999999999,0.0,0.0,True
2049,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,324.82500000000016,0.0,237.22199433053322,0.0,0.0,0.0,0.0,64.48031651094374,12.25126013707931,562.0469943305334,549.7957341934541,549.7957341934541,,66.0,66.0,1.0316850641750999,1.0961653806860436,1.483047279751706,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,139.4279840044933,12.25126013707931,82.59299999999999,0.0,0.0,True
2050,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,112.59599999999999,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.597157417968751,0.0,95.0,1319.4314835937503,703.8991574179687,615.5323261757816,215.02499999999998,0.0,400.5073261757816,0.0,0.0,0.0,0.0,344.5903176715816,65.4721603576005,615.5323261757816,550.0601658181811,550.0601658181811,,66.0,66.0,5.513445082745306,5.858035400416887,7.925577306446376,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.11414406948904,65.4721603576005,87.381,0.0,0.0,True
2051,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,112.59599999999999,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,6.266517559449916,0.0,95.0,1253.3035118899832,691.2565175594498,562.0469943305334,215.02499999999998,0.0,347.0219943305334,0.0,0.0,0.0,0.0,347.0219943305334,65.93417892280135,562.0469943305334,496.112815407732,496.112815407732,,66.0,66.0,5.552351909288535,5.899373903619068,7.981505869602268,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.25031796239037,65.93417892280135,82.59299999999999,0.0,0.0,True
2052,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,215.02499999999998,0.0,234.98897433053332,0.0,0.0,0.0,0.0,234.98897433053332,44.64790512280133,450.0139743305333,405.366069207732,405.366069207732,,66.0,66.0,3.7598235892885334,3.994812563619067,5.404746409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,148.97646884239035,44.64790512280133,82.59299999999999,0.0,0.0,True
2053,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,215.02499999999998,0.0,288.47430617578163,0.0,0.0,0.0,0.0,288.47430617578163,54.810118173398514,503.4993061757816,448.6891880023831,448.6891880023831,,66.0,66.0,4.615588898812506,4.904063204988288,6.6349090420429775,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,151.97164742572426,54.810118173398514,87.381,0.0,0.0,True
2054,0.0,0.0,0.0,2291400.0,1107.6435260380995,0.0,0.0,0.0,91.65599999999999,0.0,0.0,34.370999999999995,0.0,0.0,80.199,246.0,94.60799999999999,132.0,5.5382176301904975,0.0,95.0,1107.6435260380995,684.3722176301904,423.27130840790903,215.02499999999998,0.0,208.24630840790905,0.0,0.0,0.0,0.0,208.24630840790905,39.56679859750272,423.27130840790903,383.7045098104063,383.7045098104063,,66.0,66.0,3.331940934526545,3.5401872429344543,4.789665093381908,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,147.47887955072338,39.56679859750272,80.199,0.0,0.0,True
2055,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,215.02499999999998,0.0,234.98897433053332,0.0,0.0,0.0,0.0,234.98897433053332,44.64790512280133,450.0139743305333,405.366069207732,405.366069207732,,66.0,66.0,3.7598235892885334,3.994812563619067,5.404746409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,148.97646884239035,44.64790512280133,82.59299999999999,0.0,0.0,True
2056,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,215.02499999999998,0.0,288.47430617578163,0.0,0.0,0.0,0.0,288.47430617578163,54.810118173398514,503.4993061757816,448.6891880023831,448.6891880023831,,66.0,66.0,4.615588898812506,4.904063204988288,6.6349090420429775,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,151.97164742572426,54.810118173398514,87.381,0.0,0.0,True
